[Fecha 19/11/22 15:55:25] Cliente [252.127.0.0] [Inserción] [7|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:03] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
[Fecha 20/01/26 18:11:04] Cliente [127.0.0.1] [Lectura] [48|  ]
